placa,timestamp,cam,faixa,lat,lon,timestamp_legivel,is_clonado,num_infracoes
MPJ6E05,1754032907089,CAM012,2,-27.571026,-48.575134,2025-08-01 07:21:47,False,1
QHQ3P51,1754032908872,CAM049,1,-27.599556,-48.627586,2025-08-01 07:21:48,False,0
ERR5A33,1754032910158,CAM068,2,-26.961254,-48.666952,2025-08-01 07:21:50,False,2
DMT5P85,1754032911773,CAM098,2,-27.214437,-49.610042,2025-08-01 07:21:51,False,2
JIJ9C31,1754032913088,CAM047,2,-27.654619,-48.648046,2025-08-01 07:21:53,False,2
HHJ2G80,1754032913602,CAM080,1,-27.132907,-48.911704,2025-08-01 07:21:53,False,2
RZV6Z73,1754032920171,CAM084,2,-28.448288,-48.998988,2025-08-01 07:22:00,False,0
RRD5G98,1754032921264,CAM038,1,-27.130312,-52.621499,2025-08-01 07:22:01,False,0
BGY2J19,1754032924031,CAM013,1,-26.326589,-48.854867,2025-08-01 07:22:04,False,3
UNJ1X35,1754032924226,CAM001,3,-27.579078,-48.573935,2025-08-01 07:22:04,False,1
GJV8J85,1754032926086,CAM041,1,-26.919381,-48.656875,2025-08-01 07:22:06,False,3
ZEC9A19,1754032926401,CAM018,3,-26.266313,-48.826993,2025-08-01 07:22:06,False,3
NDV7W92,1754032927115,CAM061,1,-27.823777,-50.309457,2025-08-01 07:22:07,False,3
ULK8B59,1754032929005,CAM019,3,-26.269957,-48.810264,2025-08-01 07:22:09,False,1
FCC6R15,1754032930224,CAM013,1,-26.326589,-48.854867,2025-08-01 07:22:10,True,18
CGK1T89,1754032931235,CAM099,3,-28.514657,-48.811633,2025-08-01 07:22:11,False,1
PCE4X00,1754032938296,CAM089,2,-27.274403,-51.982845,2025-08-01 07:22:18,False,3
LGZ9J20,1754032940773,CAM051,1,-28.648343,-49.336678,2025-08-01 07:22:20,False,3
TAF4Q03,1754032940970,CAM039,2,-26.910126,-48.698347,2025-08-01 07:22:20,False,0
EUH6B25,1754032941605,CAM094,1,-26.856715,-52.412829,2025-08-01 07:22:21,False,2
GBB4W40,1754032945037,CAM064,1,-27.601727,-48.693852,2025-08-01 07:22:25,False,3
JZK7L25,1754032947525,CAM021,1,-26.276384,-48.856475,2025-08-01 07:22:27,False,0
PGS7C43,1754032949031,CAM038,4,-27.130312,-52.621499,2025-08-01 07:22:29,False,1
GHT1E59,1754032949381,CAM043,1,-26.899172,-48.629892,2025-08-01 07:22:29,False,2
FMZ5Z82,1754032952216,CAM051,1,-28.648343,-49.336678,2025-08-01 07:22:32,True,15
CQM9I30,1754032952610,CAM043,3,-26.899172,-48.629892,2025-08-01 07:22:32,False,0
AYW6R21,1754032952960,CAM040,1,-26.912173,-48.691725,2025-08-01 07:22:32,False,0
GOU0U89,1754032954079,CAM048,3,-27.576322,-48.602478,2025-08-01 07:22:34,False,1
SEY8K63,1754032955122,CAM014,3,-26.265889,-48.812223,2025-08-01 07:22:35,False,1
GVH0D89,1754032956924,CAM100,3,-26.201103,-50.385585,2025-08-01 07:22:36,False,1
SYJ4L95,1754032958073,CAM042,1,-26.906459,-48.654455,2025-08-01 07:22:38,False,1
LUN9N34,1754032959066,CAM052,2,-28.721326,-49.364506,2025-08-01 07:22:39,False,2
KGN2A31,1754032966519,CAM062,1,-27.78816,-50.284255,2025-08-01 07:22:46,False,2
XXW1Z30,1754032967963,CAM026,4,-26.950283,-49.114261,2025-08-01 07:22:47,False,1
RCV5R14,1754032969334,CAM038,1,-27.130312,-52.621499,2025-08-01 07:22:49,False,0
HOT3X43,1754032974923,CAM043,1,-26.899172,-48.629892,2025-08-01 07:22:54,False,3
BTQ7W96,1754032976434,CAM038,2,-27.130312,-52.621499,2025-08-01 07:22:56,False,1
JUI9E18,1754032977167,CAM044,1,-26.949201,-48.669619,2025-08-01 07:22:57,False,3
WLO5E28,1754032979963,CAM050,1,-27.646843,-48.649557,2025-08-01 07:22:59,False,0
TIL7A59,1754032980181,CAM051,1,-28.648343,-49.336678,2025-08-01 07:23:00,False,3
XFQ1A89,1754032983260,CAM044,1,-26.949201,-48.669619,2025-08-01 07:23:03,False,3
ULP4C66,1754032984171,CAM013,1,-26.326589,-48.854867,2025-08-01 07:23:04,False,0
TYQ7C30,1754032984709,CAM082,1,-28.512617,-49.028273,2025-08-01 07:23:04,False,1
KQN0N06,1754032985735,CAM092,4,-26.898072,-52.362019,2025-08-01 07:23:05,False,1
JIP7Q25,1754032985953,CAM005,3,-27.577559,-48.558811,2025-08-01 07:23:05,False,1
HTW5E11,1754032986022,CAM048,3,-27.576322,-48.602478,2025-08-01 07:23:06,False,1
ITJ9M45,1754032988557,CAM023,1,-26.873211,-49.109018,2025-08-01 07:23:08,False,0
PPB3I73,1754032991840,CAM100,1,-26.201103,-50.385585,2025-08-01 07:23:11,False,2
QLI5K43,1754032994514,CAM044,1,-26.949201,-48.669619,2025-08-01 07:23:14,False,1
XIQ7Z01,1754032998435,CAM095,2,-28.941527,-49.53719,2025-08-01 07:23:18,False,0
RUH4Z45,1754033001092,CAM006,1,-27.580142,-48.559484,2025-08-01 07:23:21,False,1
GXQ2L72,1754033002251,CAM010,1,-27.627345,-48.538823,2025-08-01 07:23:22,False,1
JAX8G48,1754033005729,CAM041,1,-26.919381,-48.656875,2025-08-01 07:23:25,False,2
PXO8Y38,1754033006741,CAM054,1,-28.636019,-49.335857,2025-08-01 07:23:26,False,0
ZZY9X54,1754033008509,CAM014,2,-26.265889,-48.812223,2025-08-01 07:23:28,False,1
GPU6L53,1754033010145,CAM056,2,-28.682354,-49.410267,2025-08-01 07:23:30,False,0
BWY0R79,1754033011024,CAM035,1,-27.072321,-52.590056,2025-08-01 07:23:31,False,3
IHV7C24,1754033014934,CAM082,2,-28.512617,-49.028273,2025-08-01 07:23:34,False,0
CDU6G25,1754033014947,CAM024,4,-26.880835,-49.0316,2025-08-01 07:23:34,False,3
FIO1Z47,1754033015509,CAM069,1,-26.958422,-48.596323,2025-08-01 07:23:35,False,0
DCJ7I48,1754033016962,CAM051,1,-28.648343,-49.336678,2025-08-01 07:23:36,False,0
EKG0X98,1754033017655,CAM055,1,-28.713808,-49.342112,2025-08-01 07:23:37,False,2
DYS5R38,1754033017876,CAM001,3,-27.579078,-48.573935,2025-08-01 07:23:37,False,1
IRP0V32,1754033018325,CAM084,2,-28.448288,-48.998988,2025-08-01 07:23:38,False,2
KKU9P90,1754033018453,CAM061,3,-27.823777,-50.309457,2025-08-01 07:23:38,False,2
KTX1K67,1754033019627,CAM050,2,-27.646843,-48.649557,2025-08-01 07:23:39,False,3
OGE1P83,1754033020141,CAM080,1,-27.132907,-48.911704,2025-08-01 07:23:40,False,1
DJX7P15,1754033021453,CAM091,1,-27.259224,-52.058796,2025-08-01 07:23:41,False,2
ITV2P25,1754033021595,CAM029,1,-26.950864,-49.070505,2025-08-01 07:23:41,False,1
CMH4H27,1754033023052,CAM064,2,-27.601727,-48.693852,2025-08-01 07:23:43,False,3
QYE1C98,1754033023666,CAM014,1,-26.265889,-48.812223,2025-08-01 07:23:43,False,0
SCZ9C45,1754033024471,CAM063,2,-27.687553,-48.68721,2025-08-01 07:23:44,False,2
COU2D79,1754033024475,CAM052,2,-28.721326,-49.364506,2025-08-01 07:23:44,False,0
GVG2Z16,1754033032073,CAM024,1,-26.880835,-49.0316,2025-08-01 07:23:52,False,2
MVE8V44,1754033033397,CAM070,1,-27.008143,-48.663002,2025-08-01 07:23:53,False,3
SBM6O97,1754033036546,CAM072,1,-26.958775,-48.66775,2025-08-01 07:23:56,False,2
SIG2E61,1754033037358,CAM016,3,-26.267182,-48.846597,2025-08-01 07:23:57,False,3
HSX6U57,1754033037653,CAM047,4,-27.654619,-48.648046,2025-08-01 07:23:57,False,0
ZQA6E68,1754033038872,CAM010,1,-27.627345,-48.538823,2025-08-01 07:23:58,False,1
ETE1C22,1754033041053,CAM014,3,-26.265889,-48.812223,2025-08-01 07:24:01,False,0
ZWL9O68,1754033042429,CAM009,2,-27.567243,-48.582885,2025-08-01 07:24:02,False,2
NXQ5I53,1754033044538,CAM023,1,-26.873211,-49.109018,2025-08-01 07:24:04,False,0
SAX7A79,1754033045843,CAM033,2,-27.06419,-52.596908,2025-08-01 07:24:05,False,2
BWI4C24,1754033048749,CAM078,1,-27.063181,-48.898808,2025-08-01 07:24:08,False,2
APM3N81,1754033049843,CAM030,2,-26.955102,-49.080656,2025-08-01 07:24:09,False,2
ITS0A78,1754033052430,CAM044,1,-26.949201,-48.669619,2025-08-01 07:24:12,False,2
ULO8J99,1754033054745,CAM036,1,-27.067151,-52.61626,2025-08-01 07:24:14,False,0
DWV3T55,1754033058825,CAM053,2,-28.658134,-49.406352,2025-08-01 07:24:18,False,2
OEG4J70,1754033064544,CAM035,1,-27.072321,-52.590056,2025-08-01 07:24:24,False,0
HXV3W39,1754033065317,CAM026,3,-26.950283,-49.114261,2025-08-01 07:24:25,False,1
MCC9Q86,1754033071409,CAM030,1,-26.955102,-49.080656,2025-08-01 07:24:31,False,3
YUY5J90,1754033072457,CAM036,2,-27.067151,-52.61626,2025-08-01 07:24:32,False,1
UCR4J63,1754033073520,CAM057,3,-27.833275,-50.340235,2025-08-01 07:24:33,False,2
FFR6E17,1754033073865,CAM012,3,-27.571026,-48.575134,2025-08-01 07:24:33,False,0
UZD8P01,1754033074242,CAM034,1,-27.060368,-52.575929,2025-08-01 07:24:34,False,0
RBF6T90,1754033078156,CAM016,2,-26.267182,-48.846597,2025-08-01 07:24:38,False,1
EJJ8B58,1754033079504,CAM092,1,-26.898072,-52.362019,2025-08-01 07:24:39,False,1
WLR5C12,1754033079752,CAM080,1,-27.132907,-48.911704,2025-08-01 07:24:39,False,3
EWQ5G78,1754033082295,CAM027,1,-26.912119,-49.101786,2025-08-01 07:24:42,False,3
WBX3E38,1754033082322,CAM055,2,-28.713808,-49.342112,2025-08-01 07:24:42,False,1
PCE4S86,1754033084605,CAM100,2,-26.201103,-50.385585,2025-08-01 07:24:44,False,3
OUU8M16,1754033088196,CAM076,1,-26.526243,-49.105032,2025-08-01 07:24:48,False,0
MAE9W26,1754033088647,CAM059,1,-27.786213,-50.340794,2025-08-01 07:24:48,False,1
ZSU5C95,1754033090316,CAM019,3,-26.269957,-48.810264,2025-08-01 07:24:50,False,3
TAB9J16,1754033091110,CAM079,3,-27.130841,-48.875476,2025-08-01 07:24:51,False,3
NFE0H22,1754033092768,CAM032,2,-27.137341,-52.612803,2025-08-01 07:24:52,False,2
HRU3C56,1754033095365,CAM021,2,-26.276384,-48.856475,2025-08-01 07:24:55,False,2
ZDZ4Q28,1754033095937,CAM092,2,-26.898072,-52.362019,2025-08-01 07:24:55,False,1
SAT0G97,1754033097619,CAM035,1,-27.072321,-52.590056,2025-08-01 07:24:57,False,2
GRN6V31,1754033098001,CAM012,2,-27.571026,-48.575134,2025-08-01 07:24:58,False,3
GPR0D15,1754033104151,CAM040,1,-26.912173,-48.691725,2025-08-01 07:25:04,False,1
CTR8S93,1754033107777,CAM062,3,-27.78816,-50.284255,2025-08-01 07:25:07,False,0
BNE2N39,1754033109410,CAM007,1,-27.574236,-48.513958,2025-08-01 07:25:09,False,3
UUQ2W56,1754033109981,CAM070,1,-27.008143,-48.663002,2025-08-01 07:25:09,False,1
IEP5C92,1754033111035,CAM024,2,-26.880835,-49.0316,2025-08-01 07:25:11,False,3
AUC2G91,1754033111799,CAM007,2,-27.574236,-48.513958,2025-08-01 07:25:11,False,2
LCW2L48,1754033112675,CAM008,1,-27.613203,-48.535995,2025-08-01 07:25:12,False,2
ASE0N04,1754033112949,CAM066,2,-27.627305,-48.634474,2025-08-01 07:25:12,False,2
DCA8E69,1754033118208,CAM016,3,-26.267182,-48.846597,2025-08-01 07:25:18,False,3
BEB2M94,1754033118587,CAM027,1,-26.912119,-49.101786,2025-08-01 07:25:18,False,0
MTK5B71,1754033119387,CAM093,4,-26.920132,-52.440308,2025-08-01 07:25:19,False,0
QML9P63,1754033121596,CAM056,3,-28.682354,-49.410267,2025-08-01 07:25:21,False,0
DFQ5V83,1754033123125,CAM059,1,-27.786213,-50.340794,2025-08-01 07:25:23,False,0
ICV3S57,1754033124372,CAM060,3,-27.811054,-50.344481,2025-08-01 07:25:24,False,1
LEL9T38,1754033126766,CAM077,1,-26.505803,-49.112575,2025-08-01 07:25:26,False,2
BJE2W42,1754033127188,CAM038,4,-27.130312,-52.621499,2025-08-01 07:25:27,False,3
ICB9C45,1754033128729,CAM066,1,-27.627305,-48.634474,2025-08-01 07:25:28,False,1
ALA4U00,1754033129348,CAM021,3,-26.276384,-48.856475,2025-08-01 07:25:29,False,0
GIN9E50,1754033129620,CAM062,2,-27.78816,-50.284255,2025-08-01 07:25:29,False,3
WYE5L40,1754033131877,CAM012,4,-27.571026,-48.575134,2025-08-01 07:25:31,False,2
HVR8E45,1754033133069,CAM100,3,-26.201103,-50.385585,2025-08-01 07:25:33,False,2
XGF8Y36,1754033133441,CAM057,3,-27.833275,-50.340235,2025-08-01 07:25:33,False,1
NZC8K00,1754033135471,CAM005,4,-27.577559,-48.558811,2025-08-01 07:25:35,False,0
AFM7V65,1754033137131,CAM001,4,-27.579078,-48.573935,2025-08-01 07:25:37,False,1
KJZ4A20,1754033137580,CAM069,1,-26.958422,-48.596323,2025-08-01 07:25:37,False,2
CSB8Z94,1754033140285,CAM016,1,-26.267182,-48.846597,2025-08-01 07:25:40,False,1
ESF7V41,1754033141132,CAM007,2,-27.574236,-48.513958,2025-08-01 07:25:41,False,2
HVK0Z73,1754033143265,CAM024,1,-26.880835,-49.0316,2025-08-01 07:25:43,False,0
OJK2G02,1754033145672,CAM013,1,-26.326589,-48.854867,2025-08-01 07:25:45,False,3
EYL9A51,1754033146631,CAM064,3,-27.601727,-48.693852,2025-08-01 07:25:46,False,0
DLP8M21,1754033152754,CAM061,1,-27.823777,-50.309457,2025-08-01 07:25:52,False,3
CQF4Q81,1754033153050,CAM066,2,-27.627305,-48.634474,2025-08-01 07:25:53,False,1
BCA1E01,1754033154154,CAM096,1,-28.904099,-49.48527,2025-08-01 07:25:54,False,2
DIF5A96,1754033154526,CAM056,3,-28.682354,-49.410267,2025-08-01 07:25:54,False,0
NDV5C87,1754033155139,CAM094,1,-26.856715,-52.412829,2025-08-01 07:25:55,False,0
ZCV9H26,1754033155777,CAM095,3,-28.941527,-49.53719,2025-08-01 07:25:55,False,0
UMF9G49,1754033158678,CAM097,2,-27.173071,-49.643988,2025-08-01 07:25:58,False,0
MFL3R00,1754033160700,CAM023,1,-26.873211,-49.109018,2025-08-01 07:26:00,False,2
LJW2U92,1754033165532,CAM038,4,-27.130312,-52.621499,2025-08-01 07:26:05,False,3
USG6B80,1754033166453,CAM075,2,-26.518616,-49.065319,2025-08-01 07:26:06,False,0
WFJ4W64,1754033167755,CAM030,4,-26.955102,-49.080656,2025-08-01 07:26:07,False,3
JVT8Q58,1754033167917,CAM089,1,-27.274403,-51.982845,2025-08-01 07:26:07,False,3
HQE1G94,1754033168020,CAM073,3,-26.508796,-49.085507,2025-08-01 07:26:08,False,2
OQE2B50,1754033168067,CAM069,1,-26.958422,-48.596323,2025-08-01 07:26:08,False,3
ZKU0A52,1754033169544,CAM094,1,-26.856715,-52.412829,2025-08-01 07:26:09,False,3
FRD7K39,1754033171206,CAM071,1,-26.996525,-48.607696,2025-08-01 07:26:11,False,3
OBY3M83,1754033172415,CAM029,4,-26.950864,-49.070505,2025-08-01 07:26:12,False,3
OTD4S39,1754033173490,CAM034,1,-27.060368,-52.575929,2025-08-01 07:26:13,False,0
VFY5Z68,1754033173773,CAM050,1,-27.646843,-48.649557,2025-08-01 07:26:13,False,0
BCE6X26,1754033173787,CAM094,1,-26.856715,-52.412829,2025-08-01 07:26:13,False,3
OKT9G74,1754033173836,CAM042,1,-26.906459,-48.654455,2025-08-01 07:26:13,False,0
XUL8Z17,1754033175044,CAM026,4,-26.950283,-49.114261,2025-08-01 07:26:15,False,3
AXE2X58,1754033178178,CAM024,4,-26.880835,-49.0316,2025-08-01 07:26:18,False,3
FLJ6W13,1754033178761,CAM049,1,-27.599556,-48.627586,2025-08-01 07:26:18,False,3
ZVX5D25,1754033181309,CAM047,2,-27.654619,-48.648046,2025-08-01 07:26:21,False,3
TRT8D23,1754033184014,CAM030,1,-26.955102,-49.080656,2025-08-01 07:26:24,False,0
QYG8T11,1754033184016,CAM039,2,-26.910126,-48.698347,2025-08-01 07:26:24,False,2
ZWR3N32,1754033189894,CAM035,1,-27.072321,-52.590056,2025-08-01 07:26:29,False,0
TZD0P60,1754033190329,CAM041,1,-26.919381,-48.656875,2025-08-01 07:26:30,False,2
GZS0K99,1754033193763,CAM006,2,-27.580142,-48.559484,2025-08-01 07:26:33,False,2
VBF1S06,1754033196760,CAM074,3,-26.466951,-49.075822,2025-08-01 07:26:36,False,2
PGR6P96,1754033197693,CAM048,3,-27.576322,-48.602478,2025-08-01 07:26:37,False,0
CRF0Y49,1754033198720,CAM036,1,-27.067151,-52.61626,2025-08-01 07:26:38,False,0
KAL1A11,1754033199147,CAM051,1,-28.648343,-49.336678,2025-08-01 07:26:39,False,1
BYS6Q13,1754033206403,CAM019,1,-26.269957,-48.810264,2025-08-01 07:26:46,False,2
FMZ5Z82,1754033207216,CAM013,1,-26.326589,-48.854867,2025-08-01 07:26:47,True,15
BDQ6F93,1754033208198,CAM038,1,-27.130312,-52.621499,2025-08-01 07:26:48,False,1
THL0P22,1754033208569,CAM035,1,-27.072321,-52.590056,2025-08-01 07:26:48,False,2
AZW5Q13,1754033210213,CAM058,3,-27.840143,-50.316183,2025-08-01 07:26:50,False,2
DTW4C94,1754033213426,CAM025,1,-26.951472,-49.086733,2025-08-01 07:26:53,False,3
QOT7G03,1754033213686,CAM039,1,-26.910126,-48.698347,2025-08-01 07:26:53,False,1
CJP4D46,1754033216292,CAM064,3,-27.601727,-48.693852,2025-08-01 07:26:56,False,0
SLT6D82,1754033217347,CAM043,4,-26.899172,-48.629892,2025-08-01 07:26:57,False,2
TUJ0C72,1754033218289,CAM028,2,-26.954251,-49.025974,2025-08-01 07:26:58,False,2
LHY9M16,1754033220770,CAM024,1,-26.880835,-49.0316,2025-08-01 07:27:00,False,2
JFN3H04,1754033221527,CAM070,1,-27.008143,-48.663002,2025-08-01 07:27:01,False,0
SQV8V07,1754033222148,CAM037,4,-27.087073,-52.658853,2025-08-01 07:27:02,False,3
AKO2B06,1754033223587,CAM057,1,-27.833275,-50.340235,2025-08-01 07:27:03,False,3
PDF0Y76,1754033228185,CAM042,1,-26.906459,-48.654455,2025-08-01 07:27:08,False,0
SAK7P18,1754033228859,CAM072,1,-26.958775,-48.66775,2025-08-01 07:27:08,False,2
AFC8Q20,1754033231517,CAM024,1,-26.880835,-49.0316,2025-08-01 07:27:11,False,2
RIL5H29,1754033233453,CAM062,4,-27.78816,-50.284255,2025-08-01 07:27:13,False,1
TSX8O09,1754033241053,CAM022,1,-26.279524,-48.88648,2025-08-01 07:27:21,False,2
QSB3D29,1754033241852,CAM043,4,-26.899172,-48.629892,2025-08-01 07:27:21,False,3
XTW5J45,1754033243123,CAM097,1,-27.173071,-49.643988,2025-08-01 07:27:23,False,3
OPY6X20,1754033244975,CAM038,4,-27.130312,-52.621499,2025-08-01 07:27:24,False,1
OKZ7A06,1754033245645,CAM054,1,-28.636019,-49.335857,2025-08-01 07:27:25,False,3
AYZ7D47,1754033246049,CAM018,3,-26.266313,-48.826993,2025-08-01 07:27:26,False,3
BID2H66,1754033246390,CAM035,1,-27.072321,-52.590056,2025-08-01 07:27:26,False,3
YBT2F86,1754033249559,CAM076,1,-26.526243,-49.105032,2025-08-01 07:27:29,False,0
SVN8N47,1754033255672,CAM016,1,-26.267182,-48.846597,2025-08-01 07:27:35,False,0
FUK8U24,1754033257880,CAM044,1,-26.949201,-48.669619,2025-08-01 07:27:37,False,0
PRZ4Q36,1754033261904,CAM033,1,-27.06419,-52.596908,2025-08-01 07:27:41,False,1
LDK6G10,1754033263512,CAM039,1,-26.910126,-48.698347,2025-08-01 07:27:43,False,3
DWI3Q12,1754033266448,CAM069,1,-26.958422,-48.596323,2025-08-01 07:27:46,False,3
KJP6G97,1754033267472,CAM033,2,-27.06419,-52.596908,2025-08-01 07:27:47,False,1
MZK5H04,1754033273942,CAM064,3,-27.601727,-48.693852,2025-08-01 07:27:53,False,3
MKG6X87,1754033281909,CAM039,1,-26.910126,-48.698347,2025-08-01 07:28:01,False,0
CNJ4K58,1754033282072,CAM092,1,-26.898072,-52.362019,2025-08-01 07:28:02,False,2
ECS1X37,1754033289038,CAM044,1,-26.949201,-48.669619,2025-08-01 07:28:09,False,0
PXT3I21,1754033291277,CAM035,1,-27.072321,-52.590056,2025-08-01 07:28:11,False,3
WTH8V75,1754033293855,CAM078,4,-27.063181,-48.898808,2025-08-01 07:28:13,False,2
OST3V57,1754033295461,CAM033,2,-27.06419,-52.596908,2025-08-01 07:28:15,False,0
IIB9J07,1754033297523,CAM018,3,-26.266313,-48.826993,2025-08-01 07:28:17,False,0
LTZ5S36,1754033299084,CAM084,1,-28.448288,-48.998988,2025-08-01 07:28:19,False,2
OAU3C07,1754033299125,CAM080,1,-27.132907,-48.911704,2025-08-01 07:28:19,False,0
WZT8R22,1754033304532,CAM017,2,-26.263496,-48.886535,2025-08-01 07:28:24,False,1
YNU2D22,1754033304966,CAM042,1,-26.906459,-48.654455,2025-08-01 07:28:24,False,2
IPM7M64,1754033307087,CAM080,1,-27.132907,-48.911704,2025-08-01 07:28:27,False,0
NIT6P74,1754033307127,CAM071,1,-26.996525,-48.607696,2025-08-01 07:28:27,False,1
NFF2S07,1754033309352,CAM037,2,-27.087073,-52.658853,2025-08-01 07:28:29,False,0
EYN6D97,1754033310994,CAM067,1,-27.630914,-48.708228,2025-08-01 07:28:30,False,3
MHI8G56,1754033312763,CAM066,2,-27.627305,-48.634474,2025-08-01 07:28:32,False,0
JHT0H27,1754033314374,CAM009,1,-27.567243,-48.582885,2025-08-01 07:28:34,False,2
RVZ2K61,1754033320625,CAM100,1,-26.201103,-50.385585,2025-08-01 07:28:40,False,1
GNQ5Z25,1754033320803,CAM061,4,-27.823777,-50.309457,2025-08-01 07:28:40,False,0
YQF9I32,1754033324966,CAM041,1,-26.919381,-48.656875,2025-08-01 07:28:44,False,1
QQL4X07,1754033325623,CAM038,4,-27.130312,-52.621499,2025-08-01 07:28:45,False,1
INS6O56,1754033326180,CAM071,1,-26.996525,-48.607696,2025-08-01 07:28:46,False,1
RED9T41,1754033330002,CAM064,1,-27.601727,-48.693852,2025-08-01 07:28:50,False,2
DBV0V18,1754033332335,CAM044,1,-26.949201,-48.669619,2025-08-01 07:28:52,False,0
MES5U34,1754033333462,CAM011,1,-27.589142,-48.533295,2025-08-01 07:28:53,False,3
QGJ8M85,1754033335220,CAM055,2,-28.713808,-49.342112,2025-08-01 07:28:55,False,3
EHC9X26,1754033336546,CAM029,1,-26.950864,-49.070505,2025-08-01 07:28:56,False,3
TSY0F76,1754033337558,CAM006,1,-27.580142,-48.559484,2025-08-01 07:28:57,False,3
HNY8P54,1754033338048,CAM055,1,-28.713808,-49.342112,2025-08-01 07:28:58,False,1
YAA9K12,1754033338280,CAM051,2,-28.648343,-49.336678,2025-08-01 07:28:58,False,1
FNR6I89,1754033338993,CAM014,1,-26.265889,-48.812223,2025-08-01 07:28:58,False,3
XFQ1A89,1754033340260,CAM041,1,-26.919381,-48.656875,2025-08-01 07:29:00,False,3
JCO9A08,1754033340641,CAM089,2,-27.274403,-51.982845,2025-08-01 07:29:00,False,3
XBC7P37,1754033341012,CAM055,1,-28.713808,-49.342112,2025-08-01 07:29:01,False,1
MOH8S19,1754033344513,CAM023,1,-26.873211,-49.109018,2025-08-01 07:29:04,False,3
GMU1J96,1754033347696,CAM052,1,-28.721326,-49.364506,2025-08-01 07:29:07,False,2
VVR8Q50,1754033347896,CAM054,1,-28.636019,-49.335857,2025-08-01 07:29:07,False,0
YVH8L66,1754033353125,CAM038,2,-27.130312,-52.621499,2025-08-01 07:29:13,False,3
FIY2Z39,1754033358297,CAM097,2,-27.173071,-49.643988,2025-08-01 07:29:18,False,0
XAP4U03,1754033358864,CAM017,2,-26.263496,-48.886535,2025-08-01 07:29:18,False,1
CKD9L35,1754033362418,CAM050,1,-27.646843,-48.649557,2025-08-01 07:29:22,False,3
XTS7Z07,1754033362642,CAM055,2,-28.713808,-49.342112,2025-08-01 07:29:22,False,3
FXQ4L97,1754033362661,CAM063,3,-27.687553,-48.68721,2025-08-01 07:29:22,False,1
XFE0M39,1754033364240,CAM034,1,-27.060368,-52.575929,2025-08-01 07:29:24,False,3
XDL7C57,1754033364438,CAM046,1,-27.579889,-48.655592,2025-08-01 07:29:24,False,1
JTQ1J86,1754033364557,CAM059,2,-27.786213,-50.340794,2025-08-01 07:29:24,False,3
NRH9R10,1754033369097,CAM070,1,-27.008143,-48.663002,2025-08-01 07:29:29,False,0
MPR4X35,1754033372050,CAM043,1,-26.899172,-48.629892,2025-08-01 07:29:32,False,1
YJR5F43,1754033374045,CAM018,2,-26.266313,-48.826993,2025-08-01 07:29:34,False,1
TAT2O00,1754033375157,CAM013,1,-26.326589,-48.854867,2025-08-01 07:29:35,False,2
VSK5W93,1754033379398,CAM023,1,-26.873211,-49.109018,2025-08-01 07:29:39,False,0
KVG2F98,1754033380271,CAM040,1,-26.912173,-48.691725,2025-08-01 07:29:40,False,0
CWH8O21,1754033382345,CAM016,2,-26.267182,-48.846597,2025-08-01 07:29:42,False,2
OIW3Z10,1754033384156,CAM098,2,-27.214437,-49.610042,2025-08-01 07:29:44,False,3
FEF6M43,1754033389576,CAM035,1,-27.072321,-52.590056,2025-08-01 07:29:49,False,2
UJG1N61,1754033391264,CAM036,2,-27.067151,-52.61626,2025-08-01 07:29:51,False,1
RNV6S24,1754033399080,CAM097,1,-27.173071,-49.643988,2025-08-01 07:29:59,False,1
BLP7F19,1754033400069,CAM071,1,-26.996525,-48.607696,2025-08-01 07:30:00,False,1
XOE4U12,1754033401586,CAM062,3,-27.78816,-50.284255,2025-08-01 07:30:01,False,1
KOU8P74,1754033404132,CAM013,1,-26.326589,-48.854867,2025-08-01 07:30:04,False,0
MUU4E91,1754033408854,CAM035,1,-27.072321,-52.590056,2025-08-01 07:30:08,False,1
HEB1L15,1754033413161,CAM070,1,-27.008143,-48.663002,2025-08-01 07:30:13,False,1
SZV2V34,1754033413503,CAM072,1,-26.958775,-48.66775,2025-08-01 07:30:13,False,2
SAO2J62,1754033416512,CAM031,2,-27.131497,-52.592651,2025-08-01 07:30:16,False,0
LQT6S52,1754033430438,CAM070,1,-27.008143,-48.663002,2025-08-01 07:30:30,False,3
FWJ4X77,1754033431891,CAM044,1,-26.949201,-48.669619,2025-08-01 07:30:31,False,2
XKI4Q81,1754033431909,CAM061,3,-27.823777,-50.309457,2025-08-01 07:30:31,False,3
PHM4K12,1754033433246,CAM044,1,-26.949201,-48.669619,2025-08-01 07:30:33,False,1
MGW7S68,1754033433620,CAM097,1,-27.173071,-49.643988,2025-08-01 07:30:33,False,0
GOT3H97,1754033436633,CAM084,1,-28.448288,-48.998988,2025-08-01 07:30:36,False,2
VMW3I99,1754033436688,CAM048,4,-27.576322,-48.602478,2025-08-01 07:30:36,False,1
WJB2W85,1754033442811,CAM042,1,-26.906459,-48.654455,2025-08-01 07:30:42,False,0
VAX7Y50,1754033444576,CAM064,1,-27.601727,-48.693852,2025-08-01 07:30:44,False,2
PQK9B36,1754033447380,CAM024,4,-26.880835,-49.0316,2025-08-01 07:30:47,False,3
ZHF9E04,1754033449529,CAM013,1,-26.326589,-48.854867,2025-08-01 07:30:49,False,0
NJI9V83,1754033451486,CAM051,1,-28.648343,-49.336678,2025-08-01 07:30:51,False,2
